date,median_1y_ret,sse_composite_1y_ret,sse_composite,n_eligible
2017-07-06,-0.06186617515169934,0.11081888333041379,3212.444,2919
2017-07-07,-0.05088265835929395,0.12741198640753093,3217.9567,2919
2017-07-10,-0.06425642154924227,0.109447884387879,3212.6319,2922
2017-07-11,-0.08134394210601781,0.099733691085367,3203.0375,2926
2017-07-12,-0.0882035317839946,0.09071916309781569,3197.5439,2928
2017-07-13,-0.08322170841228255,0.09849704347585075,3218.1632,2925
2017-07-14,-0.08463745382786148,0.0988724271825192,3222.4168,2932
2017-07-17,-0.1464764287536393,0.0628590472340933,3176.4648,2930
2017-07-18,-0.14203471964015457,0.06026336752703454,3187.5672,2920
2017-07-19,-0.13402792287839743,0.070819719030214,3230.9762,2924
2017-07-20,-0.1265545658869558,0.07558156667357352,3244.8647,2924
2017-07-21,-0.12708287495155923,0.08362782709070826,3237.9817,2933
2017-07-24,-0.12026797606909989,0.08537205725955577,3250.5989,2940
2017-07-25,-0.1292763708139576,0.06372060428001625,3243.6894,2941
2017-07-26,-0.1330864415840805,0.061092610739678754,3247.6748,2942
2017-07-27,-0.12610885476568706,0.06410020739234623,3249.7814,2952
2017-07-28,-0.12350344080556935,0.06513592657686096,3253.2404,2954
2017-07-31,-0.11648221489386718,0.07539318292043307,3273.0283,2952
2017-08-01,-0.12064862276798294,0.08431817726015023,3292.6383,2958
2017-08-02,-0.12842222782677615,0.08492927192596711,3285.0568,2965
2017-08-03,-0.12558299469236217,0.07697229337023037,3272.9286,2970
2017-08-04,-0.12294438128920876,0.08273496450513051,3262.0809,2968
2017-08-07,-0.1194154410262317,0.08741507058194764,3279.4566,2973
2017-08-08,-0.12332537044444342,0.07596527284202659,3281.8728,2975
2017-08-09,-0.09672436454145145,0.09477740150389757,3275.573,2982
2017-08-10,-0.10190217391304346,0.08931099426334499,3261.7494,2990
2017-08-11,-0.1098560347980968,0.07693065991689152,3208.5413,2991
2017-08-14,-0.08501894491401923,0.0961523003398066,3237.3602,2995
2017-08-15,-0.09050287826593956,0.09422980079250065,3251.2617,2999
2017-08-16,-0.08769747650231774,0.08997613801061277,3246.4512,3003
2017-08-17,-0.0819796106791873,0.0958963241369164,3268.4298,2998
2017-08-18,-0.08241082410824119,0.0981047713233214,3268.7243,3003
2017-08-21,-0.08310665242373405,0.09407548911856223,3286.9055,3009
2017-08-22,-0.09227294014909049,0.08743328980042664,3290.2257,3005
2017-08-23,-0.09275986649061252,0.08909627007692178,3287.7049,3011
2017-08-24,-0.0901431334888031,0.0895459711821367,3271.5117,3011
2017-08-25,-0.08533240566969891,0.09206336292183148,3331.5221,3018
2017-08-28,-0.08798718823321994,0.07598123790795541,3362.6514,3024
2017-08-29,-0.093166336018357,0.08205343158468636,3365.2261,3024
2017-08-30,-0.09415822158379239,0.08170677417530081,3363.6266,3024
2017-08-31,-0.09436393007917526,0.08269558287457124,3360.8103,3026
2017-09-01,-0.08949197810906795,0.08333619681722171,3367.1194,3039
2017-09-04,-0.08173327778713413,0.09555803055434531,3379.583,3034
2017-09-05,-0.08136850708926402,0.09535261532207517,3384.317,3042
2017-09-06,-0.0791429748284877,0.0970576824688345,3385.3888,3044
2017-09-07,-0.08381183242679202,0.09685009699414926,3365.4974,3042
2017-09-08,-0.08744199984201284,0.09605997937406174,3365.2426,3033
2017-09-11,-0.08037094281298296,0.0998009040505925,3376.4188,3037
2017-09-12,-0.08395571769342658,0.09913601325511667,3379.488,3039
2017-09-13,-0.08358316567264673,0.09679367076423162,3384.147,3042
2017-09-14,-0.0793649022286772,0.10058422513145437,3371.4256,3046
2017-09-15,-0.07908497740432391,0.09332714341229842,3353.6192,3046
2017-09-18,-0.07744986294886702,0.09464660813093917,3362.8587,3047
2017-09-19,-0.08942176275428415,0.08610696814362595,3356.8446,3059
2017-09-20,-0.08287280920168938,0.08863977140994961,3365.9959,3059
2017-09-21,-0.09670958464968638,0.08458070585861055,3357.8123,3067
2017-09-22,-0.09534283502794777,0.08888843994851592,3352.5294,3072
2017-09-25,-0.09066923156431472,0.10574917989947696,3341.5487,3075
2017-09-26,-0.09440603493078403,0.1058614500797832,3343.5826,3080
2017-09-27,-0.08620334023937903,0.1140327554309597,3345.2717,3081
2017-09-28,-0.09944867321387613,0.10363036475951337,3339.6421,3085
2017-09-29,-0.09403415102914503,0.10782125501509343,3348.9431,3084
2017-10-09,-0.08375603428474021,0.11517483744198698,3374.3781,3083
2017-10-10,-0.07978772551020502,0.11197883899658989,3382.9879,3087
2017-10-11,-0.07937728228207702,0.11680962258556304,3388.2838,3090
2017-10-12,-0.0652288269331931,0.13611142286707323,3386.1,3091
2017-10-13,-0.06704482006233065,0.13086339300780003,3390.5233,3096
2017-10-16,-0.08634725017069061,0.1307334057687355,3378.4704,3096
2017-10-17,-0.08785942492012777,0.12458234292964243,3372.0407,3092
2017-10-18,-0.09929150534586106,0.12550015758629063,3381.7937,3094
2017-10-19,-0.1197210870917505,0.10564770784360888,3370.1721,3092
2017-10-20,-0.11400270484539948,0.10224237196728225,3378.6481,3095
2017-10-23,-0.11221979923166248,0.10534611742933575,3380.699,3097
2017-10-24,-0.11731435062568013,0.10678372237464973,3388.2477,3094
2017-10-25,-0.11369370370598625,0.10871726778232826,3396.8975,3097
2017-10-26,-0.10617387709474174,0.1204803565000705,3407.5671,3094
2017-10-27,-0.12521416390235435,0.10796069529534424,3416.8124,3100
2017-10-30,-0.14739586586352482,0.09907489463626673,3390.3371,3109
2017-10-31,-0.14497148637401924,0.10014207683898535,3393.3417,3118
2017-11-01,-0.1425422122762846,0.0986661603268284,3395.9125,3125
2017-11-02,-0.15842180619715274,0.08153538530065418,3383.3095,3135
2017-11-03,-0.16731131277861372,0.07656778701114342,3371.7441,3138
2017-11-06,-0.15888085346527203,0.08723847571226728,3388.1742,3138
2017-11-07,-0.1562500000000001,0.09678378696379175,3413.5748,3143
2017-11-08,-0.1467065868263473,0.10024574857414947,3415.4602,3150
2017-11-09,-0.14540690270956202,0.1055647297267659,3427.7946,3153
2017-11-10,-0.1529219006007645,0.09935753358692168,3432.6731,3150
2017-11-13,-0.1528623647248447,0.1112255693577977,3447.8358,3145
2017-11-14,-0.16196602662648768,0.0960750358684277,3429.5482,3145
2017-11-15,-0.16507318939243237,0.08869750703984658,3402.5245,3145
2017-11-16,-0.17230887792602556,0.08486737092640584,3399.2503,3137
2017-11-17,-0.2059526107289424,0.07465959313984372,3382.9075,3144
2017-11-20,-0.2010032193704504,0.08439813165334464,3392.3988,3142
2017-11-21,-0.21121252822620484,0.07543186004902735,3410.4977,3143
2017-11-22,-0.21168875872602155,0.07334715333670672,3430.4643,3141
2017-11-23,-0.2306600562963404,0.04409060510451912,3351.9182,3141
2017-11-24,-0.2292529045464734,0.045785952653734974,3353.8207,3141
2017-11-27,-0.23785827403285897,0.03655866110595474,3322.2298,3143
2017-11-28,-0.22568460812086877,0.039023329782815974,3333.657,3135
2017-11-29,-0.22400247574607007,0.04541579843925936,3337.862,3138
2017-11-30,-0.23302469135802473,0.030775685031485756,3317.1884,3134
2017-12-01,-0.23136106241113785,0.021323337617660032,3317.6174,3136
2017-12-04,-0.2377951981994767,0.02112891508491188,3309.6183,3131
2017-12-05,-0.25393116748256933,0.01910680015605215,3303.6751,3136
2017-12-06,-0.24732510288065856,0.009818396905054483,3293.9648,3136
2017-12-07,-0.24698750683456827,-0.0015091243831705237,3272.0542,3132
2017-12-08,-0.2351504980723365,0.0021531416598825626,3289.9924,3136
2017-12-11,-0.22605692635579766,0.022203211141395895,3322.1956,3132
2017-12-12,-0.23571428571428577,0.002292572840580709,3280.8136,3135
2017-12-13,-0.22007765761692655,0.01824813850435203,3303.0373,3133
2017-12-14,-0.2145342447585984,0.027375120338531955,3292.4385,3138
2017-12-15,-0.21761277296077985,0.020780352884519404,3266.1371,3148
2017-12-18,-0.22685397020900588,0.014176746218432124,3267.9224,3147
2017-12-19,-0.2208534315769588,0.025245214712428687,3296.5384,3147
2017-12-20,-0.22806773940466085,0.016926778120114117,3287.6057,3156
2017-12-21,-0.2026817076506603,0.046650897832722915,3300.0593,3154
2017-12-22,-0.2017888416594919,0.04501550441208724,3297.063,3160
2017-12-25,-0.2075489983432629,0.044556225973010566,3280.461,3163
2017-12-26,-0.20774516530688608,0.06044487610486904,3306.1246,3164
2017-12-27,-0.21517412935323366,0.04892801958641124,3275.7828,3163
2017-12-28,-0.21439436649656174,0.057182572916719465,3296.3847,3161
2017-12-29,-0.20582532721130953,0.06584091874251241,3307.1721,3167
2018-01-02,-0.20670095568898428,0.06721941849406199,3348.3259,3166
2018-01-03,-0.19965277777777768,0.07311551498650459,3369.1084,3175
2018-01-04,-0.19333130904666618,0.08859875252495497,3385.7102,3172
2018-01-05,-0.19254625639737183,0.08620501260340463,3391.7501,3174
2018-01-08,-0.19466803554761997,0.0946540300976284,3409.4795,3178
2018-01-09,-0.192914491630428,0.10046428773932292,3413.8996,3182
2018-01-10,-0.2009714971052411,0.10520908131812945,3421.8343,3184
2018-01-11,-0.19524838012958967,0.10365502438058738,3425.3449,3189
2018-01-12,-0.20420025850580814,0.09343982794463446,3428.9407,3191
2018-01-15,-0.2316017316017317,0.0796804729906413,3410.4882,3198
2018-01-16,-0.22967790799649207,0.08567074183007328,3436.594,3200
2018-01-17,-0.2264795016101041,0.09204843134227625,3444.6713,3197
2018-01-18,-0.2295129726972434,0.09570961633195285,3474.754,3197
2018-01-19,-0.2300560609645067,0.10317097163136468,3487.864,3204
2018-01-22,-0.21957815035154138,0.11623760043624731,3501.3622,3195
2018-01-23,-0.21416282732349878,0.13695949775214777,3546.5048,3198
2018-01-24,-0.1985901532442127,0.14350617091354545,3559.4653,3207
2018-01-25,-0.1753676710143076,0.14335083655879877,3548.307,3203
2018-01-26,-0.18184423050994508,0.1445438340881966,3558.1288,3202
2018-01-29,-0.19101404957600926,0.13170150339592301,3523.0007,3199
2018-01-30,-0.18570075413832438,0.12469283840785184,3488.009,3203
2018-01-31,-0.21365787694388094,0.11453044883786623,3480.8334,3199
2018-02-01,-0.24932806927974333,0.09889300946947155,3446.9799,3193
2018-02-02,-0.2517933993664734,0.10167767082900392,3462.0808,3150
2018-02-05,-0.2586666666666667,0.10729843809348649,3487.497,3105
2018-02-06,-0.2997318201932795,0.06694361739775623,3370.652,3099
2018-02-07,-0.2930119228700384,0.05384733947525122,3309.2598,3087
2018-02-08,-0.2880484945912455,0.033280690258847834,3262.0504,3082
2018-02-09,-0.3148428357823971,-0.007369601315890928,3129.8508,3091
2018-02-12,-0.3007133629878517,-0.004059511803951699,3154.1254,3108
2018-02-13,-0.3043024918755286,0.0005589694379148913,3184.9587,3116
2018-02-14,-0.30228484626649205,0.000769512550290008,3199.1589,3133
2018-02-22,-0.29612943069998887,0.016077737670087133,3268.5589,3146
2018-02-23,-0.29448577111098706,0.0220937510099668,3289.0241,3154
2018-02-26,-0.27245667664764384,0.03628649825612351,3329.5737,3169
2018-02-27,-0.27748034283277634,0.019336494986528452,3292.0679,3179
2018-02-28,-0.2675233210594998,0.0179047615240564,3259.408,3175
2018-03-01,-0.26433337344104085,0.010430248040308454,3273.7549,3169
2018-03-02,-0.26863819977507875,0.00036965250666409766,3254.5283,3179
2018-03-05,-0.26863153915228416,-0.0013161032085432511,3256.9263,3176
2018-03-06,-0.26233198521986967,0.01176945138595209,3289.6419,3178
2018-03-07,-0.27071484513625127,0.005605033723304009,3271.6683,3184
2018-03-08,-0.2655761406431645,0.018504672619311213,3288.4055,3181
2018-03-09,-0.2564877185416851,0.02018441925400949,3307.1656,3185
2018-03-12,-0.24580127867203405,0.02456647171862314,3326.6992,3190
2018-03-13,-0.2479678274976137,0.024832848977381916,3310.2389,3185
2018-03-14,-0.2566811077132179,0.022704481274934185,3291.3819,3186
2018-03-15,-0.263723771084598,0.017702126591095046,3291.112,3194
2018-03-16,-0.26685278727886397,0.008473891751320517,3269.8821,3196
2018-03-19,-0.26319702602230477,0.011907156328365476,3279.2517,3200
2018-03-20,-0.25693504915883003,0.02297172574132933,3290.6399,3198
2018-03-21,-0.26160904092852777,0.021225363200943592,3280.9521,3203
2018-03-22,-0.2647412157006368,0.008172907192173229,3263.4803,3205
2018-03-23,-0.30451436146003247,-0.026723754230738805,3152.7608,3209
2018-03-26,-0.2928924441282148,-0.03332693043225887,3133.7218,3209
2018-03-27,-0.28201274141461385,-0.03129049292316999,3166.6488,3205
2018-03-28,-0.28037667071688943,-0.03557049627158382,3122.2895,3203
2018-03-29,-0.27972753564794584,-0.02777081711557139,3160.5306,3205
2018-03-30,-0.26844922264184545,-0.028425893120049728,3168.8966,3209
2018-04-02,-0.26094286414909273,-0.025280506423632665,3163.179,3217
2018-04-03,-0.267052021089631,-0.03445116043329488,3136.6332,3218
2018-04-04,-0.2760528588380136,-0.04231106373372051,3131.1114,3222
2018-04-09,-0.26929245077601505,-0.03938272554211941,3138.2936,3216
2018-04-10,-0.264961243426891,-0.019252168164144212,3190.3216,3222
2018-04-11,-0.2601640944599339,-0.01025281595639116,3208.0818,3222
2018-04-12,-0.25571183260657526,-0.009369588892333747,3180.1583,3231
2018-04-13,-0.25689038515455165,-0.019693349993616827,3159.0521,3232
2018-04-16,-0.27484854466219394,-0.04882005821230029,3110.6489,3228
2018-04-17,-0.2891288908565562,-0.0652873188508386,3066.7967,3226
2018-04-18,-0.2844913240527165,-0.059397660085632076,3091.3987,3221
2018-04-19,-0.2728186220432607,-0.046496893643180104,3117.376,3223
2018-04-20,-0.2935940844424165,-0.06610686149752187,3071.5425,3221
2018-04-23,-0.2949343421125054,-0.06286767905274004,3068.012,3227
2018-04-24,-0.281443259550254,-0.044882473087357155,3128.9271,3229
2018-04-25,-0.271875,-0.03946095625635315,3117.9739,3235
2018-04-26,-0.2767382276721586,-0.045664047301330446,3075.0301,3234
2018-04-27,-0.2668447836214507,-0.03581231385373218,3082.2316,3239
2018-05-02,-0.26616232182428645,-0.02823028841039399,3081.1773,3236
2018-05-03,-0.25377609646349986,-0.022458842174694182,3100.8586,3247
2018-05-04,-0.25018371571268205,-0.025878943304056823,3091.0334,3246
2018-05-07,-0.21669106881405575,0.002273056105016602,3136.6448,3251
2018-05-08,-0.21380940445855445,0.00859136096419566,3161.4976,3248
2018-05-09,-0.21132777668558644,0.005827440628994651,3159.1502,3249
2018-05-10,-0.20831382539797005,0.007050914398508468,3174.4127,3255
2018-05-11,-0.22282478418862867,0.0027276487368648183,3163.2632,3261
2018-05-14,-0.22537092599209452,0.009644617266320266,3174.032,3268
2018-05-15,-0.21890951083845078,0.018107188169981914,3192.1183,3269
2018-05-16,-0.21822480593554405,0.01349265278507139,3169.5652,3279
2018-05-17,-0.21153656829070866,0.016514365374472595,3154.2825,3281
2018-05-18,-0.19508857578925715,0.037253952908467225,3193.3034,3282
2018-05-21,-0.1871846733506239,0.04327620057464854,3213.8404,3278
2018-05-22,-0.17170616866618704,0.05292370736884533,3214.3497,3278
2018-05-23,-0.17399627421758568,0.03510171140600571,3168.9642,3279
2018-05-24,-0.17210013240437527,0.023070243383423783,3154.6506,3276
2018-05-25,-0.18510533804625112,0.01652767534469679,3141.3032,3280
2018-05-28,-0.20368818105616093,0.0071050929528839735,3135.0821,3287
2018-05-29,-0.2075977216283338,0.005160026368672188,3120.4605,3283
2018-05-30,-0.23186193014190032,-0.015758384978798667,3041.4434,3282
2018-05-31,-0.22287447022753898,0.0015669292635365206,3095.4737,3281
2018-06-01,-0.2113886844307427,-0.00017505097091508048,3075.1372,3281
2018-06-04,-0.1931392717249385,0.009550753164571324,3091.1909,3287
2018-06-05,-0.18424550898203607,0.016360430236078694,3114.2055,3290
2018-06-06,-0.1879298245614035,0.002364735972942622,3115.1803,3287
2018-06-07,-0.19833954154727795,-0.000180028756370465,3109.4988,3281
2018-06-08,-0.2021908951286972,-0.016049774254134563,3067.1478,3278
2018-06-11,-0.18946682506726353,-0.016063858479495652,3052.7831,3282
2018-06-12,-0.1923503511260879,-0.008287833999883976,3079.8018,3281
2018-06-13,-0.2088727564700643,-0.01353953953675513,3049.7965,3282
2018-06-14,-0.21196826525847512,-0.01868599147810246,3044.1597,3279
2018-06-15,-0.24683881353838266,-0.03771077954386193,3021.9008,3274
2018-06-19,-0.30474452554744536,-0.07697962526889213,2907.8221,3258
2018-06-20,-0.300401541187635,-0.07683288034031399,2915.7314,3261
2018-06-21,-0.3112145033822251,-0.08410098027419288,2875.8099,3260
2018-06-22,-0.3103978300180832,-0.08370454040498998,2889.7603,3264
2018-06-25,-0.3126254212622549,-0.0866706658055102,2859.3364,3271
2018-06-26,-0.3121795251511438,-0.0919327883413249,2844.5081,3275
2018-06-27,-0.3158754557397655,-0.09925462820390418,2813.1775,3285
2018-06-28,-0.32440703902065804,-0.11368791097012987,2786.8966,3290
2018-06-29,-0.30466778079204015,-0.09318287666015213,2847.4181,3299
2018-07-02,-0.31440226934927273,-0.12060496066835569,2775.557,3310
2018-07-03,-0.29684972261550235,-0.11455782726173658,2786.8878,3320
2018-07-04,-0.3089668764013339,-0.12627075249701292,2759.126,3320
2018-07-05,-0.33263869914497624,-0.141757950909134,2733.8819,3324
2018-07-06,-0.33095648260698407,-0.13912284760617555,2747.2285,3325
2018-07-09,-0.3138002737068679,-0.11284877789351788,2815.1095,3332
2018-07-10,-0.310862565891343,-0.11305841714207299,2827.6252,3336
2018-07-11,-0.32944321752534533,-0.1298873280387407,2777.7711,3334
2018-07-12,-0.31691538018699617,-0.11209728078836712,2837.6586,3332
2018-07-13,-0.3156626506024096,-0.11047498088085161,2831.1837,3339
2018-07-16,-0.31948492475417867,-0.12256811704355874,2814.0418,3349
2018-07-17,-0.31972905560717957,-0.12897286302889632,2798.1259,3351
2018-07-18,-0.323301367510287,-0.13384260266771153,2787.257,3355
2018-07-19,-0.3265178123432012,-0.13698628218190823,2772.5454,3357
2018-07-20,-0.3115778343964486,-0.1166912032718942,2829.2712,3360
2018-07-23,-0.30462779910164406,-0.10570660187026681,2859.5424,3361
2018-07-24,-0.2909534237926481,-0.0971365902139456,2905.5618,3361
2018-07-25,-0.2887958754721884,-0.09892267815882794,2903.6467,3366
2018-07-26,-0.25364873573676017,-0.0926310910166549,2882.2254,3367
2018-07-27,-0.2571428571428571,-0.09849938222478882,2873.5938,3367
2018-07-30,-0.27304131526512543,-0.11201775488163612,2869.0495,3368
2018-07-31,-0.2735630099767341,-0.11355290098844495,2876.4009,3372
2018-08-01,-0.28184286600490366,-0.12768694770572664,2824.5337,3378
2018-08-02,-0.30519480519480513,-0.14845725813787725,2768.0239,3381
2018-08-03,-0.3097335725191869,-0.15514632812870432,2740.4429,3385
2018-08-06,-0.32310771355589074,-0.16704822170002975,2705.1565,3387
2018-08-07,-0.31347889516609945,-0.1447504746011532,2779.374,3392
2018-08-08,-0.3188031074843682,-0.15651188888469492,2744.0696,3390
2018-08-09,-0.3099300620891673,-0.14623964601833717,2794.3818,3393
2018-08-10,-0.3083302989003216,-0.1510425241667145,2795.3099,3393
2018-08-13,-0.29984018057796635,-0.15195621579511198,2785.872,3393
2018-08-14,-0.3045317059611087,-0.15031308657329112,2780.9646,3395
2018-08-15,-0.31390977443609025,-0.16517778575019404,2723.2576,3397
2018-08-16,-0.327854739498449,-0.17510977275930417,2705.1917,3398
2018-08-17,-0.3401164768465549,-0.18675519660603546,2668.966,3402
2018-08-20,-0.3359766332186673,-0.17618511326109965,2698.4658,3406
2018-08-21,-0.3254914797049119,-0.16185271621418873,2733.8264,3409
2018-08-22,-0.32286698572204503,-0.1539431953080983,2714.6082,3409
2018-08-23,-0.3300569563810313,-0.1583808313946653,2724.6244,3407
2018-08-24,-0.3333618486055777,-0.1605010448712879,2729.4308,3411
2018-08-27,-0.32605344958675064,-0.14340341847738236,2780.899,3413
2018-08-28,-0.32959619952494057,-0.1500564583030053,2777.9808,3415
2018-08-29,-0.3321349192506765,-0.1527903714608173,2769.2947,3415
2018-08-30,-0.34403669724770636,-0.16707775748344456,2737.7367,3417
2018-08-31,-0.34875757621667175,-0.17171338732172692,2725.2499,3418
2018-09-03,-0.3475342634186758,-0.1724517611054448,2720.7344,3420
2018-09-04,-0.3385133850282068,-0.15923259574465232,2750.5804,3423
2018-09-05,-0.35386123367383104,-0.18825788368625862,2704.3368,3425
2018-09-06,-0.3617225828315216,-0.19956231561796745,2691.5929,3425
2018-09-07,-0.3600194120453387,-0.1969928261283841,2702.3007,3422
2018-09-10,-0.3732751517138083,-0.2063671692928103,2669.4845,3420
2018-09-11,-0.3749564611633578,-0.20709606846896422,2664.7997,3423
2018-09-12,-0.37679671827714106,-0.21116248506067237,2656.1101,3424
2018-09-13,-0.37343727978326474,-0.20505624510479548,2686.5784,3431
2018-09-14,-0.3778069099410386,-0.20762650189092813,2681.6431,3433
2018-09-17,-0.3896907216494845,-0.2166959966311699,2651.7886,3432
2018-09-18,-0.3775424642603914,-0.19775599886067363,2699.9501,3435
2018-09-19,-0.3726522561361649,-0.18851309560861973,2730.8503,3434
2018-09-20,-0.3790726102192161,-0.1916749782343351,2729.2438,3436
2018-09-21,-0.36987331436787074,-0.17221638307341225,2797.4848,3439
2018-09-25,-0.374588489237933,-0.1781862608214123,2781.1385,3444
2018-09-26,-0.3740768029608768,-0.16746989760058784,2806.8133,3446
2018-09-27,-0.3838076074864093,-0.16753374980677593,2791.7748,3447
2018-09-28,-0.3804543726465601,-0.16102627208214249,2821.3501,3447
2018-10-08,-0.3969890537920341,-0.1907547939514388,2716.5104,3443
2018-10-09,-0.3983090599797674,-0.19161725657479267,2721.013,3455
2018-10-10,-0.39349112426035504,-0.18821052028429353,2725.8367,3461
2018-10-11,-0.44152411388727486,-0.22940049384801808,2583.4575,3459
2018-10-12,-0.4411014164558605,-0.21984901791196398,2606.9125,3463
2018-10-15,-0.4461083349399366,-0.23193211975681427,2568.0984,3461
2018-10-16,-0.4609537123330226,-0.23882726775227248,2546.3296,3465
2018-10-17,-0.4496661786754546,-0.2329675087040015,2561.614,3467
2018-10-18,-0.4694322202571492,-0.25755125549908564,2486.4186,3463
2018-10-19,-0.4629332838845547,-0.24416733264123536,2550.4652,3459
2018-10-22,-0.4415831567287215,-0.2152274029712018,2654.8762,3455
2018-10-23,-0.4484674720765114,-0.23417704856954435,2594.8255,3455
2018-10-24,-0.4463926118164455,-0.23118186113818262,2603.2951,3455
2018-10-25,-0.4515504421629969,-0.23203609897032706,2603.7995,3451
2018-10-26,-0.437610879285116,-0.23076230000416764,2598.8468,3452
2018-10-29,-0.4441065475725007,-0.24612318587969584,2542.1033,3459
2018-10-30,-0.4319075977953114,-0.24062544087180726,2568.0481,3464
2018-10-31,-0.41959708400990986,-0.2277002115114537,2602.7832,3459
2018-11-01,-0.42265529841656513,-0.22861537429719303,2606.2372,3461
2018-11-02,-0.40960096862765005,-0.2083068619832762,2676.4762,3462
2018-11-05,-0.40180114365168057,-0.2133306546625856,2665.4306,3472
2018-11-06,-0.4057306369044948,-0.21712197674495626,2659.3564,3472
2018-11-07,-0.4098952166856907,-0.2248598714314386,2641.342,3475
2018-11-08,-0.4064902220313488,-0.2286283554812666,2635.6322,3478
2018-11-09,-0.39413427971192266,-0.23344746456038246,2598.8715,3481
2018-11-12,-0.3790710254688539,-0.22479970113236758,2630.5195,3486
2018-11-13,-0.3651162790697675,-0.21821321956911433,2654.8795,3488
2018-11-14,-0.3595488881551652,-0.22199181009009084,2632.2425,3489
2018-11-15,-0.3414175387005567,-0.20866758541966457,2668.1704,3493
2018-11-16,-0.3381867072531568,-0.2092762821935189,2679.1097,3498
2018-11-19,-0.3361276251494032,-0.20801161292847603,2703.5116,3498
2018-11-20,-0.35867770131597326,-0.22533001555690801,2645.8545,3498
2018-11-21,-0.3539239413328954,-0.22646902471927588,2651.5053,3497
2018-11-22,-0.3542600896860987,-0.22933707261550773,2645.4339,3502
2018-11-23,-0.3838323936750771,-0.25185442415790216,2579.4831,3504
2018-11-26,-0.37869683733194615,-0.24893602603398313,2575.8101,3503
2018-11-27,-0.36925541694024955,-0.24330325909482797,2574.6792,3505
2018-11-28,-0.35791090629800304,-0.23461461487552127,2601.7365,3513
2018-11-29,-0.351304880215759,-0.2410542115029748,2567.4434,3511
2018-11-30,-0.3478936319104269,-0.23706272387550664,2588.1875,3513
2018-12-03,-0.32498470835653376,-0.22158050421790343,2654.7979,3516
2018-12-04,-0.31644242656712307,-0.22285805452049168,2665.9577,3519
2018-12-05,-0.3104414856341976,-0.2094660603591102,2649.8051,3518
2018-12-06,-0.3211009174311926,-0.22321986384066383,2605.1813,3519
2018-12-07,-0.31428938393245176,-0.2156209061757257,2605.8876,3522
2018-12-10,-0.3319215814014479,-0.22470062156964565,2584.5822,3526
2018-12-11,-0.3247881803459526,-0.22282943393106125,2594.0881,3523
2018-12-12,-0.32343057878042303,-0.21555477524279298,2602.1526,3526
2018-12-13,-0.3200723727211522,-0.20604193238195578,2634.0491,3527
2018-12-14,-0.33095971300446536,-0.21630216390814616,2593.7407,3527
2018-12-17,-0.31200407781836714,-0.21361101762095192,2597.9737,3526
2018-12-18,-0.3220023911450499,-0.21776653472435414,2576.6495,3525
2018-12-19,-0.32965917648434695,-0.2208064890856637,2549.5634,3525
2018-12-20,-0.33361119161414876,-0.22909624350500024,2536.2675,3531
2018-12-21,-0.3421880320373216,-0.24259408446630903,2516.2506,3530
2018-12-24,-0.3276572679698122,-0.229762062678599,2527.0071,3531
2018-12-25,-0.34129692832764513,-0.24166190917674468,2504.819,3527
2018-12-26,-0.3414405217497301,-0.24120256156644992,2498.2939,3528
2018-12-27,-0.35051914632658876,-0.23974826408848537,2483.0864,3528
2018-12-28,-0.3466922573465033,-0.2368557466358442,2493.8962,3533
2019-01-02,-0.3513148586289204,-0.2521576572564723,2465.291,3537
2019-01-03,-0.3457483405280176,-0.2504080401125963,2464.3628,3537
2019-01-04,-0.32808246613252406,-0.2379324213961852,2514.8682,3537
2019-01-07,-0.31564643129286263,-0.23171358873033376,2533.0887,3536
2019-01-08,-0.3091259221500079,-0.22984537843918884,2526.4622,3537
2019-01-09,-0.314631880802752,-0.2304146976190795,2544.3449,3538
2019-01-10,-0.3126036633277601,-0.2261090997852483,2535.0985,3541
2019-01-11,-0.3104780725622518,-0.22526296763845566,2553.8313,3541
2019-01-14,-0.3169029448330022,-0.23325269344162636,2535.7653,3538
2019-01-15,-0.3147158861344287,-0.23234924652943723,2570.3449,3539
2019-01-16,-0.32084551699315983,-0.2370616214070168,2570.4221,3539
2019-01-17,-0.33024691358024694,-0.24398815941187169,2559.637,3541
2019-01-18,-0.326259287809505,-0.23461177166324843,2596.0056,3538
2019-01-21,-0.3230027973838223,-0.23433785127612583,2610.5094,3537
2019-01-22,-0.3288131780232967,-0.24435267516361647,2579.7041,3538
2019-01-23,-0.32224763403621426,-0.24572499024865113,2581.0041,3536
2019-01-24,-0.3233276462111241,-0.24337736033530522,2591.6935,3539
2019-01-25,-0.32423351024781427,-0.24124572932976074,2601.7234,3538
2019-01-28,-0.3144966665160418,-0.23853227230048757,2596.9767,3539
2019-01-29,-0.335912264422999,-0.24510908184091573,2594.2536,3538
2019-01-30,-0.3447154723803407,-0.2523014895499608,2575.5756,3541
2019-01-31,-0.3583288821854833,-0.25618550262838746,2584.5724,3540
2019-02-01,-0.33866977429077266,-0.24933073651954318,2618.2323,3541
2019-02-11,-0.3236463033128101,-0.2420389984218142,2653.896,3543
2019-02-12,-0.31626570039015467,-0.24661212921522058,2671.8937,3544
2019-02-13,-0.3065958551164402,-0.23554015261786654,2721.0683,3545
2019-02-14,-0.3007363354743916,-0.233521817587937,2719.6999,3546
2019-02-15,-0.3004405286343612,-0.24612481706676825,2682.385,3545
2019-02-18,-0.2709219858156029,-0.21817880989918625,2754.3566,3544
